Date,High_BA,Low_BA,Open_BA,Close_BA,Volume_BA
2018-12-27,317.1400146484375,302.239990234375,309.0400085449219,317.1400146484375,4341100
2018-12-28,321.5299987792969,315.1499938964844,319.739990234375,316.3800048828125,3725200
2018-12-31,323.6400146484375,318.75,320.5,322.5,3557700
2019-01-02,323.95001220703125,313.7099914550781,316.19000244140625,323.80999755859375,3292200
2019-01-03,319.739990234375,309.3999938964844,319.489990234375,310.8999938964844,5705600
2019-01-04,328.44000244140625,316.0799865722656,316.69000244140625,327.0799865722656,4448800
2019-01-07,330.69000244140625,323.3500061035156,330.5199890136719,328.1099853515625,4030300
2019-01-08,341.25,332.6499938964844,334.1099853515625,340.5299987792969,4736500
2019-01-09,347.20001220703125,340.8699951171875,342.9599914550781,343.8299865722656,4213900
2019-01-10,353.4700012207031,343.0,346.510009765625,352.6099853515625,5358100
2019-01-11,354.3599853515625,348.0899963378906,348.55999755859375,352.8999938964844,3158900
2019-01-14,352.80999755859375,347.010009765625,348.20001220703125,350.3599853515625,2476400
2019-01-15,353.32000732421875,347.9800109863281,352.0,352.239990234375,2940900
2019-01-16,355.0,351.55999755859375,352.5,352.05999755859375,2731100
2019-01-17,363.8299865722656,350.7300109863281,350.75,359.0899963378906,4270400
2019-01-18,367.32000732421875,361.32000732421875,363.8800048828125,364.7300109863281,4256500
2019-01-22,364.20001220703125,354.2300109863281,362.8599853515625,357.8999938964844,4336500
2019-01-23,362.20001220703125,353.6700134277344,361.9100036621094,358.6099853515625,2924900
2019-01-24,363.17999267578125,356.8999938964844,358.9100036621094,358.2699890136719,2801300
2019-01-25,366.94000244140625,360.3299865722656,362.489990234375,364.20001220703125,3185600
2019-01-28,363.1700134277344,357.5,360.6499938964844,362.9700012207031,3128900
2019-01-29,367.7799987792969,362.4100036621094,363.07000732421875,364.9100036621094,3202700
2019-01-30,391.9700012207031,380.5,387.3999938964844,387.7200012207031,12705300
2019-01-31,388.989990234375,382.0799865722656,387.1600036621094,385.6199951171875,6878500
2019-02-01,392.79998779296875,384.7300109863281,386.1099853515625,387.42999267578125,5625700
2019-02-04,397.07000732421875,388.1199951171875,388.9700012207031,397.0,4256600
2019-02-05,410.75,399.54998779296875,400.75,410.17999267578125,7230400
2019-02-06,413.8800048828125,405.6600036621094,411.510009765625,411.1099853515625,5356000
2019-02-07,410.3500061035156,402.2900085449219,407.92999267578125,405.1700134277344,5211400
2019-02-08,404.9599914550781,397.79998779296875,400.0,404.9100036621094,4570900
2019-02-11,409.8299865722656,402.69000244140625,408.1000061035156,403.95001220703125,3046900
2019-02-12,411.2099914550781,405.3999938964844,407.0,410.7200012207031,3263300
2019-02-13,412.7200012207031,407.6700134277344,412.5199890136719,410.5799865722656,3078700
2019-02-14,412.2200012207031,407.79998779296875,408.92999267578125,409.82000732421875,2724300
2019-02-15,418.04998779296875,411.42999267578125,412.4800109863281,417.9700012207031,4017300
2019-02-19,417.94000244140625,414.5400085449219,415.5,416.260009765625,3051500
2019-02-20,421.8399963378906,417.1099853515625,417.1400146484375,421.54998779296875,3990100
2019-02-21,422.4100036621094,415.67999267578125,421.5799865722656,417.5799865722656,2880500
2019-02-22,424.4700012207031,419.1400146484375,419.70001220703125,424.04998779296875,3132300
2019-02-25,429.9200134277344,426.5199890136719,427.489990234375,426.8699951171875,3276100
2019-02-26,429.0,424.25,426.0,426.7699890136719,2503700
2019-02-27,436.3299865722656,427.1499938964844,427.1700134277344,435.44000244140625,4603800
2019-02-28,441.4200134277344,437.0799865722656,438.70001220703125,439.9599914550781,5063100
2019-03-01,446.010009765625,440.19000244140625,446.010009765625,440.6199951171875,5124200
2019-03-04,444.5,426.6300048828125,443.2200012207031,432.69000244140625,5971000
2019-03-05,433.8500061035156,428.6400146484375,431.0400085449219,430.1199951171875,2844300
2019-03-06,432.0,422.0799865722656,429.70001220703125,424.4599914550781,4159400
2019-03-07,434.3500061035156,416.44000244140625,423.3599853515625,422.55999755859375,4893600
2019-03-08,423.42999267578125,415.5,416.7699890136719,422.5400085449219,3794900
2019-03-11,402.6700134277344,365.54998779296875,371.2699890136719,400.010009765625,34742200
2019-03-12,390.0,368.0,384.7099914550781,375.4100036621094,36922600
2019-03-13,381.7699890136719,363.3299865722656,378.42999267578125,377.1400146484375,32662300
2019-03-14,380.3900146484375,372.1000061035156,374.989990234375,373.29998779296875,13514100
2019-03-15,385.7099914550781,366.45001220703125,370.8800048828125,378.989990234375,26697700
2019-03-18,373.07000732421875,367.20001220703125,370.0,372.2799987792969,13119200
2019-03-19,378.7699890136719,371.010009765625,371.1400146484375,373.42999267578125,9856100
2019-03-20,380.79998779296875,373.67999267578125,374.70001220703125,376.1600036621094,8737600
2019-03-21,377.0,372.2300109863281,374.0400085449219,372.70001220703125,6951000
2019-03-22,369.8599853515625,361.5299987792969,368.7900085449219,362.1700134277344,10143900
2019-03-25,371.2099914550781,362.8900146484375,365.0,370.4599914550781,7939600
2019-03-26,375.6000061035156,367.6000061035156,375.5799865722656,370.3800048828125,6479700
2019-03-27,376.6600036621094,365.54998779296875,371.8900146484375,374.2099914550781,9600000
2019-03-28,376.6600036621094,372.3299865722656,376.6000061035156,374.44000244140625,4921300
2019-03-29,382.17999267578125,374.739990234375,376.5199890136719,381.4200134277344,7694700
2019-04-01,392.8999938964844,383.1000061035156,385.79998779296875,391.5400085449219,7735700
2019-04-02,394.8299865722656,388.5,388.5,390.75,6401000
2019-04-03,391.5400085449219,384.07000732421875,389.67999267578125,384.739990234375,7350300
2019-04-04,397.05999755859375,385.1000061035156,385.989990234375,395.8599853515625,9388100
2019-04-05,398.6600036621094,390.95001220703125,398.07000732421875,391.92999267578125,6857200
2019-04-08,379.79998779296875,371.8599853515625,376.20001220703125,374.5199890136719,14482600
2019-04-09,372.239990234375,367.75,370.2900085449219,369.0400085449219,7980100
2019-04-10,368.7900085449219,362.9200134277344,368.3999938964844,364.94000244140625,8285000
2019-04-11,371.0799865722656,364.2099914550781,364.6199951171875,370.1600036621094,6598400
2019-04-12,379.95001220703125,372.0,375.75,379.6400146484375,7334600
2019-04-15,377.8999938964844,373.67999267578125,376.70001220703125,375.4599914550781,3822100
2019-04-16,384.6400146484375,375.0299987792969,376.510009765625,381.7200012207031,7083800
2019-04-17,384.19000244140625,377.4800109863281,384.1000061035156,377.5199890136719,4424400
2019-04-18,382.1700134277344,377.5199890136719,377.5199890136719,380.07000732421875,4703100
2019-04-22,378.95001220703125,374.8999938964844,375.69000244140625,375.1700134277344,4147700
2019-04-23,376.8699951171875,372.6099853515625,375.5400085449219,374.0199890136719,4894500
2019-04-24,381.1499938964844,373.6600036621094,377.8900146484375,375.4599914550781,9855100
2019-04-25,384.79998779296875,372.760009765625,376.010009765625,382.79998779296875,6615000
2019-04-26,384.0,378.1400146484375,383.8900146484375,380.7900085449219,4259600
2019-04-29,385.29998779296875,376.760009765625,378.489990234375,379.04998779296875,5457300
2019-04-30,381.1400146484375,375.04998779296875,379.5,377.69000244140625,3732800
2019-05-01,381.20001220703125,376.3800048828125,378.5299987792969,376.79998779296875,2765600
2019-05-02,377.6499938964844,373.25,375.5,375.79998779296875,2438800
2019-05-03,377.8999938964844,374.2200012207031,376.0799865722656,376.4599914550781,2953800
2019-05-06,372.4800109863281,365.6300048828125,367.8800048828125,371.6000061035156,4747600
2019-05-07,367.7099914550781,355.0199890136719,366.3299865722656,357.2300109863281,9740300
2019-05-08,361.5199890136719,353.3299865722656,357.7699890136719,359.75,6030000
2019-05-09,355.6499938964844,347.4700012207031,354.760009765625,354.1300048828125,6075200
2019-05-10,355.5400085449219,347.54998779296875,351.8699951171875,354.6700134277344,4574100
2019-05-13,346.6300048828125,337.0,344.510009765625,337.3699951171875,7757800
2019-05-14,346.1000061035156,337.2300109863281,339.8999938964844,343.0400085449219,4747800
2019-05-15,348.79998779296875,337.6400146484375,339.79998779296875,345.6400146484375,4810000
2019-05-16,356.5,345.82000732421875,348.6400146484375,353.80999755859375,6036500
2019-05-17,359.989990234375,351.1600036621094,351.5,355.0199890136719,5282900
2019-05-20,355.94000244140625,350.5299987792969,353.0,352.7900085449219,3219900
2019-05-21,360.7699890136719,354.8800048828125,358.0299987792969,358.75,4022600
2019-05-22,357.57000732421875,351.75,357.2200012207031,352.7799987792969,3841400
2019-05-23,351.4700012207031,341.1499938964844,345.9200134277344,350.54998779296875,5305400
2019-05-24,361.3999938964844,353.0,355.0,354.8999938964844,5387500
2019-05-28,359.30999755859375,354.8800048828125,355.2900085449219,354.8800048828125,3504300
2019-05-29,352.7900085449219,346.04998779296875,352.5899963378906,348.79998779296875,4160500
2019-05-30,351.9200134277344,347.94000244140625,350.0,349.8699951171875,2183900
2019-05-31,345.8500061035156,341.3599853515625,345.8500061035156,341.6099853515625,3217600
2019-06-03,339.1099853515625,330.6700134277344,338.20001220703125,338.8900146484375,5148000
2019-06-04,346.4100036621094,340.1199951171875,342.57000732421875,344.6199951171875,3592300
2019-06-05,353.25,332.489990234375,346.2200012207031,348.75,3188400
2019-06-06,351.6400146484375,345.5799865722656,348.17999267578125,350.6400146484375,2582300
2019-06-07,355.2799987792969,352.29998779296875,352.29998779296875,353.70001220703125,2470700
2019-06-10,357.3999938964844,353.54998779296875,356.0,353.79998779296875,2560800
2019-06-11,355.4700012207031,348.1300048828125,355.4200134277344,349.3299865722656,2702700
2019-06-12,349.2699890136719,342.79998779296875,349.0,347.0299987792969,2738300
2019-06-13,349.05999755859375,344.1000061035156,347.25,348.8599853515625,2621300
2019-06-14,349.1700134277344,345.8900146484375,348.0,347.1600036621094,2258400
2019-06-17,356.04998779296875,347.04998779296875,348.6199951171875,354.8999938964844,3746400
2019-06-18,374.6499938964844,357.6000061035156,357.6099853515625,373.9599914550781,9199200
2019-06-19,379.30999755859375,368.3500061035156,375.3999938964844,368.55999755859375,5716000
2019-06-20,375.7900085449219,368.9599914550781,373.0,374.8800048828125,3794500
2019-06-21,376.1099853515625,371.7200012207031,374.3900146484375,371.8399963378906,4923700
2019-06-24,375.489990234375,372.1000061035156,372.95001220703125,373.989990234375,2323200
2019-06-25,375.25,368.0299987792969,374.75,369.32000732421875,3005400
2019-06-26,378.9800109863281,370.0,371.0199890136719,374.94000244140625,4542000
2019-06-27,369.92999267578125,362.3500061035156,367.5400085449219,364.0199890136719,8980000
2019-06-28,366.2300109863281,361.57000732421875,363.9200134277344,364.010009765625,4737100
2019-07-01,365.2300109863281,353.32000732421875,364.8800048828125,356.4599914550781,6392600
2019-07-02,356.7799987792969,352.69000244140625,355.6300048828125,354.1600036621094,3774700
2019-07-03,354.8500061035156,352.260009765625,354.5,354.4700012207031,2164900
2019-07-05,357.25,351.42999267578125,354.0,355.8599853515625,3208200
2019-07-08,352.9599914550781,349.3999938964844,350.4100036621094,351.1199951171875,3262300
2019-07-09,353.8500061035156,347.8999938964844,349.04998779296875,353.0899963378906,4828200
2019-07-10,356.5199890136719,351.25,354.489990234375,352.29998779296875,2946700
2019-07-11,359.260009765625,350.70001220703125,352.6199951171875,359.0,5059200
2019-07-12,365.45001220703125,358.1400146484375,360.0,365.3299865722656,3592800
2019-07-15,362.8500061035156,359.0199890136719,360.5,361.6099853515625,4814600
2019-07-16,365.3500061035156,361.20001220703125,361.260009765625,362.75,2960400
2019-07-17,369.75,362.0,362.75,369.5199890136719,4010000
2019-07-18,368.45001220703125,359.75,367.6000061035156,361.1099853515625,4582800
2019-07-19,378.3999938964844,368.5,370.6700134277344,377.3599853515625,9504000
2019-07-22,382.4800109863281,371.8900146484375,376.94000244140625,373.4200134277344,4265100
2019-07-23,376.42999267578125,370.67999267578125,374.2699890136719,373.07000732421875,3354900
2019-07-24,371.3599853515625,360.0299987792969,370.2799987792969,361.42999267578125,7447900
2019-07-25,357.69000244140625,345.7099914550781,356.17999267578125,348.0899963378906,9663700
2019-07-26,348.42999267578125,342.0,346.20001220703125,345.0,4441100
2019-07-29,346.0799865722656,339.1099853515625,344.989990234375,340.2099914550781,4116600
2019-07-30,347.489990234375,336.55999755859375,339.8399963378906,347.4599914550781,4528000
2019-07-31,351.2900085449219,341.04998779296875,348.489990234375,341.17999267578125,5219700
2019-08-01,344.2900085449219,333.0,341.9100036621094,334.2900085449219,6465300
2019-08-02,340.5400085449219,332.32000732421875,334.55999755859375,339.55999755859375,4675400
2019-08-05,333.3699951171875,326.9599914550781,332.4599914550781,331.05999755859375,5876100
2019-08-06,335.70001220703125,329.1400146484375,333.989990234375,332.45001220703125,3653300
2019-08-07,333.6499938964844,324.57000732421875,328.6000061035156,331.3800048828125,4187600
2019-08-08,336.42999267578125,328.8599853515625,331.29998779296875,336.3500061035156,3673000
2019-08-09,339.0799865722656,333.1700134277344,334.05999755859375,337.54998779296875,3102900
2019-08-12,336.010009765625,331.3699951171875,333.67999267578125,332.94000244140625,2683400
2019-08-13,337.3999938964844,330.5,331.82000732421875,332.8599853515625,3689700
2019-08-14,329.5400085449219,320.4100036621094,328.3500061035156,320.4200134277344,5110400
2019-08-15,328.07000732421875,319.54998779296875,323.0,328.0,4721800
2019-08-16,331.1600036621094,326.4800109863281,330.2200012207031,330.45001220703125,3866600
2019-08-19,335.9100036621094,331.3999938964844,334.17999267578125,333.7799987792969,2335600
2019-08-20,333.5,328.8800048828125,332.4700012207031,331.75,2039000
2019-08-21,342.5799865722656,333.2099914550781,335.4800109863281,339.989990234375,3265600
2019-08-22,356.44000244140625,341.010009765625,342.42999267578125,354.4100036621094,8320900
2019-08-23,369.69000244140625,354.3500061035156,355.3500061035156,356.010009765625,11518700
2019-08-26,367.3399963378906,356.8900146484375,365.0400085449219,359.0400085449219,4661100
2019-08-27,361.30999755859375,353.6199951171875,359.4200134277344,354.7300109863281,3740300
2019-08-28,360.19000244140625,351.17999267578125,353.30999755859375,359.9700012207031,2402000
2019-08-29,366.0400085449219,360.1700134277344,363.8500061035156,362.739990234375,2717500
2019-08-30,366.3699951171875,362.3999938964844,364.3699951171875,364.0899963378906,3147000
2019-09-03,355.32000732421875,350.6099853515625,354.1099853515625,354.4200134277344,4272200
2019-09-04,358.0299987792969,354.42999267578125,357.67999267578125,356.5299987792969,2737100
2019-09-05,364.7099914550781,359.1300048828125,360.1400146484375,360.29998779296875,3643300
2019-09-06,364.9100036621094,359.1199951171875,361.6099853515625,363.0,3022600
2019-09-09,360.92999267578125,354.7300109863281,357.9800109863281,358.7799987792969,4183300
2019-09-10,369.489990234375,358.54998779296875,359.0,369.489990234375,4547200
2019-09-11,383.5,368.0,368.739990234375,382.94000244140625,8437000
2019-09-12,384.0,374.30999755859375,383.7099914550781,375.6300048828125,4495300
2019-09-13,381.75,377.04998779296875,377.3900146484375,379.760009765625,3628900
2019-09-16,381.6300048828125,375.0,378.1400146484375,378.8500061035156,3055500
2019-09-17,385.30999755859375,377.79998779296875,378.4100036621094,384.20001220703125,3269500
2019-09-18,386.739990234375,379.79998779296875,383.25,386.4100036621094,4186400
2019-09-19,388.5199890136719,382.8999938964844,386.1400146484375,384.44000244140625,2928800
2019-09-20,384.7300109863281,377.9200134277344,384.1099853515625,379.3900146484375,6643000
2019-09-23,380.1000061035156,374.4200134277344,376.6099853515625,377.0299987792969,2674900
2019-09-24,381.8900146484375,375.30999755859375,379.5400085449219,381.6499938964844,3533300
2019-09-25,391.0,383.1000061035156,384.9100036621094,386.20001220703125,4705500
2019-09-26,388.2300109863281,383.3299865722656,387.1000061035156,386.8900146484375,2520400
2019-09-27,389.69000244140625,381.30999755859375,388.19000244140625,382.8599853515625,2730800
2019-09-30,383.7699890136719,376.69000244140625,383.0,380.4700012207031,3183300
2019-10-01,382.8500061035156,374.6300048828125,381.70001220703125,374.94000244140625,2943800
2019-10-02,372.989990234375,363.7699890136719,371.8500061035156,367.3599853515625,3698300
2019-10-03,372.25,363.2300109863281,366.2099914550781,372.07000732421875,2623900
2019-10-04,376.1300048828125,371.7200012207031,372.25,375.70001220703125,2008400
2019-10-07,378.1499938964844,373.05999755859375,374.05999755859375,376.5400085449219,1931800
2019-10-08,377.3399963378906,368.6400146484375,371.04998779296875,374.1000061035156,4030200
2019-10-09,377.8599853515625,373.5,376.0,374.9599914550781,2774100
2019-10-10,374.5400085449219,370.3299865722656,373.70001220703125,371.0,2723700
2019-10-11,376.94000244140625,370.0799865722656,373.0,374.9200134277344,3935400
2019-10-14,378.70001220703125,372.67999267578125,374.25,373.17999267578125,2124500
2019-10-15,373.5299987792969,370.5299987792969,372.5799865722656,370.9599914550781,2836600
2019-10-16,377.4200134277344,369.239990234375,370.2200012207031,372.42999267578125,3657100
2019-10-17,373.79998779296875,369.05999755859375,372.4200134277344,369.05999755859375,2397100
2019-10-18,369.3500061035156,344.0,369.0,344.0,13544300
2019-10-21,334.239990234375,324.3999938964844,332.8900146484375,331.05999755859375,15493100
2019-10-22,341.4800109863281,334.4599914550781,336.07000732421875,337.0,7949700
2019-10-23,350.79998779296875,336.5,345.0,340.5,10960800
2019-10-24,345.739990234375,337.7699890136719,341.70001220703125,344.54998779296875,5382700
2019-10-25,343.3699951171875,338.8999938964844,342.9200134277344,339.8299865722656,4058000
2019-10-28,344.9800109863281,339.489990234375,341.5,340.8800048828125,3234500
2019-10-29,349.7200012207031,339.2200012207031,340.19000244140625,348.92999267578125,6113600
2019-10-30,350.0,343.2699890136719,346.6300048828125,346.05999755859375,3997600
2019-10-31,346.05999755859375,339.45001220703125,344.70001220703125,339.9100036621094,3868400
2019-11-01,345.19000244140625,339.5,340.5899963378906,345.19000244140625,3538200
2019-11-04,351.45001220703125,346.04998779296875,346.4599914550781,351.0899963378906,3703000
2019-11-05,361.6099853515625,353.19000244140625,355.2300109863281,358.2900085449219,5468900
2019-11-06,359.3999938964844,353.1300048828125,358.8599853515625,354.19000244140625,3815700
2019-11-07,359.3999938964844,355.04998779296875,356.1199951171875,357.30999755859375,2834500
2019-11-08,357.0,350.54998779296875,356.3999938964844,351.0,3218200
2019-11-11,369.75,345.55999755859375,349.0400085449219,366.9599914550781,11483400
2019-11-12,367.1099853515625,360.010009765625,366.489990234375,362.8800048828125,5769700
2019-11-13,366.6199951171875,361.1199951171875,361.8699951171875,362.5,3453700
2019-11-14,368.4800109863281,361.4800109863281,363.1000061035156,367.44000244140625,5339600
2019-11-15,373.4800109863281,369.29998779296875,370.0,371.67999267578125,5493100
2019-11-18,375.6000061035156,367.8999938964844,371.6700134277344,369.4599914550781,3823800
2019-11-19,374.8299865722656,361.6099853515625,373.510009765625,367.0,6670200
2019-11-20,370.989990234375,365.75,366.0,370.9100036621094,3774800
2019-11-21,370.760009765625,366.260009765625,369.75,366.44000244140625,2703800
2019-11-22,373.54998779296875,366.6099853515625,368.2699890136719,371.3399963378906,3915700
2019-11-25,374.29998779296875,369.20001220703125,372.5199890136719,373.1300048828125,3324400
2019-11-26,374.7699890136719,371.3599853515625,373.6600036621094,373.510009765625,2859000
2019-11-27,371.8299865722656,366.79998779296875,369.9599914550781,368.0,4145000
2019-11-29,368.29998779296875,366.17999267578125,367.5,366.17999267578125,1390900
2019-12-02,367.3800048828125,355.1600036621094,367.0799865722656,355.17999267578125,4794500
2019-12-03,355.55999755859375,347.6099853515625,352.0899963378906,352.0799865722656,4683500
2019-12-04,355.2900085449219,348.82000732421875,354.70001220703125,348.8399963378906,3014200
2019-12-05,350.4200134277344,345.5899963378906,350.2200012207031,345.67999267578125,4719600
2019-12-06,354.3999938964844,347.1099853515625,347.739990234375,354.0899963378906,2856100
2019-12-09,353.6000061035156,349.57000732421875,352.6700134277344,351.2099914550781,2844600
2019-12-10,351.3999938964844,347.45001220703125,350.1499938964844,347.8999938964844,2920900
2019-12-11,350.0299987792969,338.5,342.1000061035156,350.0,7369100
2019-12-12,351.07000732421875,341.0,348.25,346.2900085449219,5970000
2019-12-13,349.30999755859375,341.1000061035156,346.29998779296875,341.6700134277344,4526300
2019-12-16,336.2300109863281,326.42999267578125,328.5299987792969,327.0,16488200
2019-12-17,330.95001220703125,320.6099853515625,322.05999755859375,327.0,13526400
2019-12-18,335.25,328.1400146484375,328.7200012207031,330.67999267578125,7029300
2019-12-19,334.80999755859375,330.9800109863281,332.8999938964844,333.5,5492600
2019-12-20,335.5,328.0,334.6199951171875,328.0,9489400
2019-12-23,340.5899963378906,334.20001220703125,336.75,337.54998779296875,9534800
2019-12-24,339.75,332.6199951171875,339.510009765625,333.0,4120100
2019-12-26,333.3599853515625,329.29998779296875,332.70001220703125,329.9200134277344,4593400
2019-12-27,333.6499938964844,329.1700134277344,330.20001220703125,330.1400146484375,4124000
2019-12-30,330.6300048828125,325.7099914550781,330.5,326.3999938964844,4525500
2019-12-31,326.57000732421875,323.32000732421875,325.4100036621094,325.760009765625,4958800
2020-01-02,333.3500061035156,327.70001220703125,328.54998779296875,333.32000732421875,4544400
2020-01-03,334.8900146484375,330.29998779296875,330.6300048828125,332.760009765625,3875900
2020-01-06,334.8599853515625,327.8800048828125,329.29998779296875,333.739990234375,5355000
2020-01-07,344.19000244140625,330.7099914550781,334.260009765625,337.2799987792969,9898600
2020-01-08,334.0299987792969,329.6000061035156,332.3999938964844,331.3699951171875,8239200
2020-01-09,341.7300109863281,332.04998779296875,334.95001220703125,336.3399963378906,8175600
2020-01-10,337.70001220703125,329.45001220703125,335.55999755859375,329.9200134277344,7161700
2020-01-13,334.1000061035156,330.0799865722656,332.3999938964844,330.2200012207031,5648500
2020-01-14,335.3500061035156,328.2799987792969,330.760009765625,332.3500061035156,6945300
2020-01-15,333.1099853515625,329.69000244140625,332.3500061035156,329.79998779296875,4578300
2020-01-16,332.8699951171875,329.30999755859375,331.04998779296875,332.0,4024100
2020-01-17,332.5,323.0,332.3900146484375,324.1499938964844,11061700
2020-01-21,326.6000061035156,305.75,322.6000061035156,313.3699951171875,19318000
2020-01-22,312.8399963378906,302.7200012207031,309.82000732421875,309.0,18792600
2020-01-23,318.1700134277344,307.70001220703125,308.5,317.7900085449219,9702100
2020-01-24,326.20001220703125,312.510009765625,322.0,323.04998779296875,17798200
2020-01-27,321.260009765625,314.5799865722656,316.2099914550781,316.6000061035156,7468100
2020-01-28,319.3599853515625,314.0,318.04998779296875,316.55999755859375,5502200
2020-01-29,327.17999267578125,319.1400146484375,324.3500061035156,322.0199890136719,12454700
2020-01-30,325.3500061035156,317.6400146484375,320.5,323.29998779296875,6022000
2020-01-31,321.92999267578125,316.989990234375,321.75,318.2699890136719,4999600
2020-02-03,320.739990234375,314.8800048828125,318.75,316.0,4841800
2020-02-04,319.4800109863281,315.0299987792969,318.2799987792969,317.94000244140625,3779800
2020-02-05,329.67999267578125,319.2300109863281,320.5,329.54998779296875,6071800
2020-02-06,343.44000244140625,325.6600036621094,330.9100036621094,341.42999267578125,12845500
2020-02-07,340.739990234375,335.69000244140625,340.3699951171875,336.75,5337800
2020-02-10,345.94000244140625,336.32000732421875,337.2200012207031,344.6700134277344,5876400
2020-02-11,348.07000732421875,342.1000061035156,347.6400146484375,344.4200134277344,5311500
2020-02-12,349.95001220703125,345.8500061035156,346.4200134277344,347.45001220703125,4421500
2020-02-13,347.8900146484375,342.6300048828125,344.32000732421875,342.82000732421875,3783100
2020-02-14,344.5,338.0,342.29998779296875,340.489990234375,4199800
2020-02-18,339.989990234375,336.1000061035156,338.7699890136719,338.8800048828125,2904600
2020-02-19,341.4700012207031,335.8599853515625,338.1199951171875,338.29998779296875,4935700
2020-02-20,341.239990234375,335.3900146484375,338.2900085449219,336.2799987792969,2807500
2020-02-21,334.6600036621094,330.2300109863281,334.04998779296875,330.3800048828125,3709900
2020-02-24,321.739990234375,316.3299865722656,320.0,317.8999938964844,6073200
2020-02-25,320.6400146484375,303.6300048828125,318.260009765625,304.1400146484375,8052500
2020-02-26,315.2200012207031,304.05999755859375,307.0,305.5899963378906,6987300
2020-02-27,301.0,284.2900085449219,300.3699951171875,287.760009765625,10982400
2020-02-28,282.8599853515625,269.6000061035156,278.07000732421875,275.1099853515625,15364300
2020-03-02,291.7099914550781,274.2900085449219,279.5400085449219,289.2699890136719,11012300
2020-03-03,297.44000244140625,278.0799865722656,292.0,280.6199951171875,7499300
2020-03-04,285.9100036621094,277.010009765625,284.54998779296875,283.1199951171875,6986100
2020-03-05,276.30999755859375,259.6499938964844,275.7900085449219,260.3699951171875,14669100
2020-03-06,264.2900085449219,249.8000030517578,253.6999969482422,262.3299865722656,12861800
2020-03-09,241.47999572753906,224.3699951171875,238.0,227.1699981689453,11585500
2020-03-10,237.8300018310547,215.0,237.0,231.00999450683594,13059600
2020-03-11,226.99000549316406,187.0,222.99000549316406,189.0800018310547,28503500
2020-03-12,189.85000610351562,154.80999755859375,160.52999877929688,154.83999633789062,31734400
2020-03-13,178.27999877929688,161.3800048828125,174.97000122070312,170.1999969482422,21168500
2020-03-16,151.0,128.75999450683594,149.4199981689453,129.61000061035156,26844400
2020-03-17,134.9600067138672,101.25,132.50999450683594,124.13999938964844,54492200
2020-03-18,107.8499984741211,89.0,99.86000061035156,101.88999938964844,61943200
2020-03-19,103.56999969482422,90.3499984741211,98.80000305175781,97.70999908447266,40210600
2020-03-20,107.0,94.27999877929688,99.8499984741211,95.01000213623047,41370700
2020-03-23,114.48999786376953,93.55999755859375,98.75,105.62000274658203,46140100
2020-03-24,127.95999908447266,116.12999725341797,123.68000030517578,127.68000030517578,43683100
2020-03-25,174.77000427246094,141.0,154.89999389648438,158.72999572753906,77826000
2020-03-26,186.47999572753906,167.17999267578125,172.2899932861328,180.5500030517578,63267300
2020-03-27,172.9199981689453,155.5399932861328,172.0,162.0,47880200
2020-03-30,153.80999755859375,140.67999267578125,153.80999755859375,152.27999877929688,51052500
2020-03-31,160.63999938964844,149.0,155.0,149.13999938964844,29954000
2020-04-01,144.3800048828125,130.0,138.91000366210938,130.6999969482422,41899700
2020-04-02,136.67999267578125,120.0199966430664,128.50999450683594,123.2699966430664,42372400
2020-04-03,131.2899932861328,122.5,125.0,124.5199966430664,37347400
2020-04-06,149.69000244140625,129.2100067138672,133.6999969482422,148.77000427246094,51085500
2020-04-07,164.8000030517578,140.25999450683594,162.0,141.5800018310547,56699100
2020-04-08,154.0,144.5500030517578,147.50999450683594,146.8699951171875,41351000
2020-04-09,157.97999572753906,150.08999633789062,154.7100067138672,151.83999633789062,37874200
2020-04-13,156.0,146.25999450683594,155.5,147.3300018310547,26034100
2020-04-14,152.39999389648438,140.0,150.50999450683594,141.0,33970500
2020-04-15,148.69000244140625,132.89999389648438,139.0,145.97999572753906,39297600
2020-04-16,143.24000549316406,134.0,141.4600067138672,134.24000549316406,41364800
2020-04-17,154.0,145.0,149.41000366210938,154.0,52389400
2020-04-20,151.6300048828125,142.5,147.2100067138672,143.61000061035156,34983800
2020-04-21,141.89999389648438,135.4499969482422,139.00999450683594,136.3300018310547,27043800
2020-04-22,140.82000732421875,134.52000427246094,140.4199981689453,134.97000122070312,22734500
2020-04-23,142.3800048828125,136.0500030517578,136.5,137.74000549316406,25936400
2020-04-24,137.57000732421875,128.3300018310547,137.0,128.97999572753906,35884700
2020-04-27,131.1999969482422,123.83000183105469,129.97000122070312,128.67999267578125,34563000
2020-04-28,137.1999969482422,127.73999786376953,133.8800048828125,131.3000030517578,37806900
2020-04-29,147.17999267578125,135.25,138.0800018310547,139.0,60454400
2020-04-30,144.64999389648438,132.30999755859375,137.6699981689453,141.02000427246094,37876600
2020-05-01,143.7100067138672,132.83999633789062,143.22999572753906,133.3699951171875,36613100
2020-05-04,131.5,124.3499984741211,127.12000274658203,131.4600067138672,30708900
2020-05-05,133.8000030517578,125.0,132.8800048828125,125.4000015258789,30621000
2020-05-06,126.86000061035156,121.37000274658203,125.80000305175781,121.86000061035156,29627700
2020-05-07,130.7100067138672,122.36000061035156,122.80999755859375,128.64999389648438,29525000
2020-05-08,135.5500030517578,131.55999755859375,132.57000732421875,133.44000244140625,22695700
